,km_driven,Chevrolet,Expensive,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
284,49500,False,False,False,False,True,False,False,False,False,False,False,False,110000,False,False,True,False,True,False,False
285,15000,False,False,False,False,True,False,False,False,False,False,False,False,450000,True,False,False,False,False,False,True
286,33243,False,False,False,False,False,False,True,False,False,False,False,False,400000,True,False,False,False,True,False,False
287,37000,False,False,False,False,False,True,False,False,False,False,False,False,210000,True,False,False,False,True,False,False
288,120000,False,False,False,False,False,False,True,False,False,False,False,False,4600000,True,False,False,False,False,False,False
289,110000,False,False,False,False,False,True,False,False,False,False,False,False,220000,False,False,True,False,False,False,False
290,20000,False,False,False,False,False,False,True,False,False,False,False,False,450000,False,False,True,False,False,False,False
291,53287,False,False,True,False,False,False,False,False,False,False,False,False,450000,False,False,True,False,False,False,False
292,67000,False,False,False,False,False,False,False,False,False,False,True,False,290000,False,False,True,False,False,False,False
293,30000,False,False,False,False,False,False,True,False,False,False,False,False,520000,False,False,True,False,False,False,False
294,70000,False,False,False,False,False,False,True,False,False,False,False,False,265000,False,False,True,False,False,False,False
295,110000,False,False,False,False,True,False,False,False,False,False,False,False,330000,False,False,True,False,True,False,False
296,45000,False,True,False,False,False,False,False,False,False,False,False,False,330000,False,False,True,False,True,False,False
297,132000,False,False,False,False,False,False,True,False,False,False,False,False,509999,True,False,False,False,False,False,False
298,188000,False,False,False,False,False,False,False,False,False,True,False,False,500000,False,False,True,False,False,False,False
299,9000,False,True,False,False,False,False,False,False,False,False,False,False,525000,False,False,True,False,False,False,False
300,30000,False,False,True,False,False,False,False,False,False,False,False,False,675000,False,False,True,False,False,False,False
301,42000,False,False,False,False,True,False,False,False,False,False,False,False,300000,False,False,True,False,False,False,False
302,7032,False,False,False,True,False,False,False,False,False,False,False,False,90000,False,False,True,False,True,False,False
303,105000,False,False,False,False,False,False,True,False,False,False,False,False,650000,True,False,False,False,False,False,False
304,22000,False,False,False,False,False,False,True,False,False,False,False,False,409000,False,False,True,False,True,False,False
305,38000,False,False,False,False,False,False,False,False,False,False,False,True,395000,True,False,False,False,True,False,False
306,80000,False,False,False,False,False,False,True,False,False,False,False,False,215000,False,False,True,False,True,False,False
307,25000,False,False,False,False,True,False,False,False,False,False,False,False,400000,False,False,True,False,True,False,False
308,80000,True,False,False,False,False,False,False,False,False,False,False,False,120000,False,False,True,False,False,False,True
309,100000,False,False,False,False,True,False,False,False,False,False,False,False,645000,False,False,True,False,False,False,False
310,120000,False,False,False,False,False,False,True,False,False,False,False,False,81000,False,False,True,False,False,False,False
311,56494,False,False,False,True,False,False,False,False,False,False,False,False,1300000,True,False,False,False,False,False,False
312,170000,False,False,False,False,False,True,False,False,False,False,False,False,1250000,True,False,False,False,False,False,False
313,120000,False,False,False,False,False,False,False,False,False,False,True,False,535000,False,False,True,False,False,False,True
314,80000,False,False,False,False,False,False,False,False,False,True,False,False,555000,True,False,False,False,True,False,False
315,30000,False,False,False,False,False,False,False,False,False,True,False,False,725000,False,False,True,False,False,False,False
316,10000,False,False,False,False,False,False,False,False,False,True,False,False,300000,True,False,False,False,False,False,True
317,80000,False,False,False,False,True,False,False,False,False,False,False,False,229999,False,False,True,False,False,False,False
318,30000,False,False,False,False,True,False,False,False,False,False,False,False,800000,True,False,False,False,True,False,False
319,80000,False,False,False,False,False,True,False,False,False,False,False,False,409999,False,False,True,False,False,False,False
320,20000,False,False,False,False,True,False,False,False,False,False,False,False,1210000,True,False,False,False,False,False,False
321,70000,False,False,False,False,False,False,False,False,False,True,False,False,400000,False,False,True,False,False,False,False
322,90000,False,False,False,False,False,False,False,False,False,True,False,False,520000,True,False,False,False,False,False,False
323,34500,False,False,False,False,False,False,True,False,False,False,False,False,650000,False,False,True,False,False,False,False
324,90000,False,False,False,False,True,False,False,False,False,False,False,False,325000,False,False,True,False,False,False,True
325,69000,False,False,False,False,True,False,False,False,False,False,False,False,420000,False,False,True,False,False,False,False
326,82000,False,False,False,False,False,False,True,False,False,False,False,False,400000,False,False,True,False,False,False,False
327,110000,False,False,False,False,False,True,False,False,False,False,False,False,254999,False,False,True,True,False,False,False
328,14000,False,True,False,False,False,False,False,False,False,False,False,False,65000,False,False,True,True,False,False,False
329,49200,False,False,False,False,True,False,False,False,False,False,False,False,351000,False,False,True,False,False,False,False
330,80000,False,True,False,False,False,False,False,False,False,False,False,False,404000,True,False,False,False,False,False,True
331,32000,False,False,False,False,False,False,True,False,False,False,False,False,185000,True,False,False,False,False,False,True
332,20000,False,False,False,False,False,False,True,False,False,False,False,False,250000,True,False,False,False,False,False,False
333,21000,False,True,False,False,False,False,False,False,False,False,False,False,60000,False,False,True,True,False,False,False
334,112000,False,False,True,False,False,False,False,False,False,False,False,False,500000,False,False,True,False,True,False,False
335,90000,False,False,False,False,True,False,False,False,False,False,False,False,85000,False,False,True,False,True,False,False
336,48000,False,False,True,False,False,False,False,False,False,False,False,False,85000,False,False,True,False,True,False,False
337,123000,False,False,False,False,False,False,True,False,False,False,False,False,85000,False,False,True,True,False,False,False
338,3000,False,False,False,False,False,False,True,False,False,False,False,False,265000,True,False,False,True,False,False,False
339,60000,False,False,False,False,False,False,True,False,False,False,False,False,130000,False,False,True,False,True,False,False
340,38817,False,False,False,False,False,False,True,False,False,False,False,False,480000,True,False,False,False,False,False,True
341,70000,False,False,False,False,False,True,False,False,False,False,False,False,170000,True,False,False,False,False,False,True
342,120000,False,False,False,False,False,False,False,False,False,True,False,False,275000,True,False,False,False,False,False,False
343,110000,False,False,True,False,False,False,False,False,False,False,False,False,89000,False,False,True,False,True,False,False
344,31000,False,False,False,False,True,False,False,False,False,False,False,False,170000,True,False,False,False,True,False,False
345,110000,False,False,False,False,False,False,False,False,False,True,False,False,1090000,False,False,True,False,False,False,False
346,60000,False,False,False,False,True,False,False,False,False,False,False,False,1100000,True,False,False,False,False,False,False
347,30000,False,False,False,False,False,False,False,True,False,False,False,False,610000,False,False,True,False,False,False,False
